review_id,user_id,business_id,stars_review,useful,funny,cool,text,date,name,city,state,stars_business,review_count,categories,review_count_user,average_stars,fans
8PNYlG1IgBP6rMIAfIXccA,DraKKP4mJOuCnf9ZWEoSog,tP8wd-9CrI_RkHK424oifQ,1.0,1,0,1,"This was by far the worst dining experience I've had in Tucson. Food was terrible, the service was uninformed, disorganized and unprofessional, and they got the order wrong three times.They were totally out of menus with descriptions, and our cashier was sure that they had items that they actually don't offer. Overall the staff had a weird off-putting false cheeriness without really trying to fix their mistakes.The salads we were ultimately served didn't taste good or feel healthy.  The lettuce was wilted, and the dressing was full of corn syrup, even though they claimed it was low sugar. They may say the food is healthy but it's not. I wouldn't return to this restaurant if you paid me. I would give them negative points if they were available --one star seems like too much.",2011-10-02 21:44:19,Panera Bread,Tucson,AZ,3.0,128,"Sandwiches, Bakeries, Restaurants, Soup, Salad, Cafes, Food",2,1.0,0
N2GCUGBOmVB_ubvRroTDKw,XBGrFPiTYXUWi8NacuFLig,UCMSWPqzXjd7QHq7v8PJjQ,2.0,1,0,0,"I ordered the Sweet Potato Hash with 2 eggs. The eggs were too well done, but the hash was good. I also had a biscuit, which was soggy. My husband had French Toast Monte Cristo. The bread was still doughy and not cooked enough. The only reason I have it two stars instead of one star is because they did refund our money for the Monte Cristo and the waiter was great. But, we won't be returning to this restaurant.",2015-03-21 05:10:17,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",22,3.46,0
5FdFWIl6VBAUXmISODLggQ,hdWtJt-vdLaY4nN4xiTaCQ,sGy67CpJctjeCWClWqonjA,5.0,1,1,0,"I'm from Phoenix and always must stop here when we come to town. I was surprised to see only a 2.5 star average, so reading through the reviews, I'm sad to see such low stars for things like drive thru being busy or them keeping napkins behind the counter. Come on. I'm eating inside right now and they did not make me ask for ketchup like someone said- they actually came by halfway through my meal and asked if we needed anything else. I'm always here on a weekday around lunchtime and have always had great service. The food is great too. Give it a try for yourself! I hope they can stay in business so we don't have to go to NM to get these delicious burgers.",2017-01-15 20:26:37,Blake's Lotaburger,Tucson,AZ,3.0,225,"Hot Dogs, Burgers, Restaurants, Fast Food",28,4.47,3
jHFZYolRCdHjPYfIjs1VdQ,5CtVAxu_Qv8OT2U5-61akA,sGy67CpJctjeCWClWqonjA,5.0,0,0,0,"The breakfast burritos are the best, and you can't go wrong with some Hatch green chili.",2016-11-22 17:13:25,Blake's Lotaburger,Tucson,AZ,3.0,225,"Hot Dogs, Burgers, Restaurants, Fast Food",1,5.0,0
1hD1sPqSyLC9edYU13HQXw,1Hli30gVYEIEZsi6QfuHkA,SbdL-8NSmTWgSwdGZBa7WQ,4.0,0,0,0,Great place to eat with fresh ingredients! Especially for a place that delivers quickly and with a smile! You can't go wrong with Fresco!,2015-08-08 00:50:55,Fresco Pizzeria,Tucson,AZ,4.0,240,"Food, Food Delivery Services, Salad, Italian, Pizza, Restaurants",129,4.58,10
QetQP3EDeJQckxpTbte3FA,W1l1dHGitnP1tRffasfFhQ,7KA6W8vNKhNzqtn3OrL8KQ,1.0,0,0,0,"Small selection, cold food and the nasty after taste stayed in my mouth from lunch until I went to sleep.",2012-04-05 03:31:30,May Flower Chinese Restaurant,Tucson,AZ,3.5,23,"Restaurants, Chinese",72,3.55,3
Vt7XwIe2ull-HKGq0L9-4A,_RaAP1F3i0ef1yircMVvrg,UCMSWPqzXjd7QHq7v8PJjQ,3.0,0,0,0,"This place is pretty good but nothing too special. There's always a long wait because it's a hip spot, but you could go down the street for the same meal without the wait.",2017-10-03 05:52:17,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",10,3.4,0
GTFogx-VP3AIKGqgZm5qhQ,4T6lvnVKvIJGIDakjMo-uA,Wd9JBLjCCh5yTF0vPAxCAA,2.0,0,0,0,"I had the chicken enchiladas eduardo combo plate.  It was pretty meh.  Very creamy sauce, no flavor to it.  Salsa with the chips was bland as well?  Service was nice.  I might try it again someday, I just had a totally different idea of what ""chipotle"" sauce enchiladas were.",2017-09-12 01:24:53,El Merendero,Tucson,AZ,4.0,202,"Mexican, Restaurants",23,3.72,0
LJKs9yyphgOPwTEBfdwR7A,lYu0e98ZSNeXIjcLpkjhhA,5Ce3lZksYVkCbrihqylVHQ,3.0,1,1,0,"I probably been here 3 times here and nothing really sticks out from other Japanese restaurants besides the self serve Miso soup area. Also they allow you to bring your own alcohol drinks which is nice. There is no physical ""sushi bar"" here. The sushi is made in the back and served to you at your table. It does taste fresh. Unfortunately for far east Tucson residents, this place and Ichiban are the two closest Japanese restaurants. And I think Ichiban is overpriced. Sushi Nara serves the Korean spicy ramen type and honestly tastes exactly like the Hongshim Shin Black instant ramen found in packages. However, they do add some mixed onions, minced pork, egg, and a slice of kamaboko. The ramen is a couple dollars cheaper than other Japanese restaurants that serve the ramen made with the authentic Japanese broths.",2015-11-08 15:24:55,Sushi Nara,Tucson,AZ,4.5,159,"Sushi Bars, Japanese, Restaurants",213,3.87,22
8g9asBzY99XR90q0zPrt_A,p2wE8v3s73bK-p3nywsg4Q,a0_wSrpAqg_eHnNej273Sw,4.0,0,1,0,"I work in the shopping center that Gusto is located, but it took me more than a month to finally visit. It won't be long before i'm back!

I went at lunch and had a glass of pinot and the canelloni. I could not stop ""mmm-ing"" audibly throughout the entire meal. My sister asked, ""Do you two want to be alone?"" She had the manicotti and was also impressed. We were provided with ample bread and olive oil for snacking, and our water glasses were never empty. Our server was kind and courteous. For two people at lunch, plus one glass of wine, our total before tip was $25. The quality of food was worth every penny.

We were one of two tables. I understand though--my work is pretty slow usually because of the strange location. I hope more people hear about how yummy this place is, because it makes me sad to see such a delicious restaurant near-empty on a Saturday at lunch.",2012-01-08 16:17:58,Gusto Osteria,Tucson,AZ,4.0,138,"Restaurants, Italian",6,3.29,1
PlQUja89VQlDXnTORuygAg,PvJnhM4aK1DfoZLhIoDM-w,3StNEgKAwpCFR1q0urmJrw,5.0,0,0,0,"I love ramen and have tried multiple ramen places in Tucson. I heard a new ramen shop opened and decided to try it out! I went with a group of 5 friends  (6 total) on a Friday night so it was a pretty long wait (40min). However, the wait was worth it. I ordered the spicy miso ramen and it came in less than 10min. The noodles were cooked well, broth was delicious, and the meat was amazing! Not to mention our server John (with an H!) was the best server ever. He made this experience even better. He had a great sense of humor not to mention brought us water 3 times (we love H2O). I wish I could come here every week!",2018-03-24 02:31:35,Raijin Ramen,Tucson,AZ,4.0,594,"Noodles, Japanese, Diners, Restaurants, Ramen",14,4.32,0
VCDCY3O_eH63a0x_waDXQQ,z69vlNIxJre2TGXNc8gDpA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"Brunch... Most of the time you can't mess it up so most places get exceptional reviews for bacon, eggs and mimosas. 

Not to hype it up but this place transcends brunch. We sat at the bar and chatted with the keep for recommendations and had such a hard time choosing because everything looked a-MAZ-ing. We ended up with pork belly Benedict and a monte cristo sipping on what I would call the best Bloody Mary I ever had. Yes they use a zing zang base but have a specially made secret mix added to it. I wish I had more room in my stomach for the freshly made cronuts (yes, half croissant half donut) but thank cod for next weekend :) 

Really cool atmosphere, if bloody Mary's aren't your thing they have twists on classic breakfast cocktails... This place is a must try!",2014-07-14 03:06:45,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",13,3.85,0
cjYEHUc6xsFilOXzPlWwiA,pwWOB-TkOGQwSliXhr1dEA,B10mqANgHvL8gBteo1UhAA,5.0,1,0,0,"Ambiance to die for. Sitting outside. Birds chirping, grapefruit blossom smell & after sunset dinner by candlelight. 
Lasagna so yummy. Chicken Parmasana awesome. Loved the Italian dressing  (I don't usually like Italian drressing.)
Bri is an awesome waitress.",2017-03-17 02:18:23,Caruso's,Tucson,AZ,3.5,381,"Restaurants, Italian, Pizza",93,4.61,7
pAqTp4_ywvUWDz543bjy0Q,oPBZkfqfKgMnCD2T8ZUH2w,WLiqfxv_GhFFA5sm878a2w,5.0,1,0,0,love this place love the salt and pepper spare ribs. this place is never busy but the food is by far the best ive tried in tucson,2012-10-11 15:29:08,Wei Asian Cafe,Tucson,AZ,4.0,109,"Chinese, Restaurants",12,2.77,1
p3rEKW6GAyXCE8_6KeoBAw,pHRrCs350XUT6GKW0HaLNA,b0syqzR1F-EmprvTVs23ng,4.0,0,0,0,"Came to Angela's pre-lunchtime. So great. Friendly service. We even had a few laughs. The salsa bar was fresh, fresh. Nice.  I ordered both asada and adobada. Meat and spices were spot on, and the portions were good size, matching the price. The corn tortillas are good, the flower were outstanding. Oh, and maybe the best part...they do not over-salt any part of the meal (rice, beans, meat...).  The spices and salsa did the talking. Angela's is a new favorite on a short list.",2015-10-13 17:36:20,Angela's Mexican Food,Tucson,AZ,3.5,70,"Restaurants, Mexican",11,4.64,0
VFr5yhyfUBEwp6pMNwKk4w,weXGvJOkThrFacSSJcSU8Q,SLreQZjicOqB_7MCfJ8MdQ,3.0,0,0,0,"This was my second time to eat at this restaurant and I was not as impressed this time as I was 4 years ago. For it to have such a strong patriotic emphasis, I was disappointed to read on the door that they no longer offer a military discount. Also, the breakfast potatoes and biscuits appeared to be of the frozen variety. My omelet was loaded with bacon, and I do mean loaded. It tasted ok, but I couldn't eat all of the bacon. The coffee was good as was the service. This was the first place I ate on my first visit to Tucson and it was my last; it would not be on my ""must see/eat there"" list if I visited again.",2017-02-21 18:55:13,Biscuits Country Cafe,Tucson,AZ,3.5,167,"Restaurants, Breakfast & Brunch, American (Traditional), Cafes",11,4.33,0
XmP2rS3_xT-gf9cAv-5ZBg,rJu2ttwYECryc2GQdw1vYQ,UCMSWPqzXjd7QHq7v8PJjQ,5.0,1,1,1,"Fun, fun, fun.  So popular, you may have to wait--but who wants to eat at a restaurant that has no patrons??  Plus, there's plenty to do in the little shopping center: a phenomenal antique store, Zoe, a great dress shop and a native seed store.  Love the avocado and eggs dish--very innovative and topped with interesting herbs.  Very lively with a hip atmosphere missing in so many Tucson dining spots.",2017-03-17 23:35:36,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",22,4.18,1
jcvikCoIv3GYjaUY-kUtlw,Zv7xToaim0fDMNX1sZD8iQ,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"This is probably my favorite brunch spot. Great atmosphere, service, and always clean inside and out. The weekend dishes are what my friends and I literally drag ourselves out of bed for - in particular, the ""breakfast poutine"". It's amazing! I can't say enough about that dish. 
The drink (cocktail) menu has changed a bit since P&P opened. We were sad about that, but quickly got over it and now have new favorite brunch cocktails. 
We visit at least every other weekend. There is usually a wait if you show up after 10:00am, but they provide complimentary coffee to enjoy. Check P&P out!",2018-06-10 00:04:43,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",18,4.61,1
hRu1GdsXy0CNB1-Ry92YWw,7e-q7uSHfpNk47jw1r17Tw,rViAhfKLKmwbhTKROM9m0w,1.0,2,1,0,"First date.
Horrible suggestion by the person I went out with. Smoky, weird draft, gross people. Ugh.",2016-10-15 23:05:41,Casino Del Sol,Tucson,AZ,3.0,298,"Arts & Entertainment, Hotels & Travel, Casinos, Diners, Restaurants, Mexican, Resorts",92,2.3,3
NDiGpDOB9nn7oxu-TNx7dQ,FEom7H9S6LQ_8JICrlE9kg,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"What an amazing find.  I flew in to Tucson too late to catch breakfast here so we settled on lunch.  Some of the best food I've ever had!  Fresh, delicious, great prices and the best service!!!",2018-07-18 22:37:35,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",59,4.17,1
z7JuM9x47ylJt7f3NSVIuw,fYuqgpqGbMxy9cJ2kpu8Vw,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,1,"True story.... I'm sitting here at prep and pastry.,  and I can not wait to go home and write this review.. it had to be said now On The Spot .. this place is amazing!! Starting with all the mimosa flavors .  But, now moving on to the Food.. if you like absolutely flavorful, delicious. And very beautifully served food.. thus is the place!! delicious!! Our server was Nate.. and yes Nate was Great!!!",2016-11-23 20:24:44,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",214,4.41,6
9HHq4tYN-otsB6Uz-AyAgA,C4zpPNjWsdxTvr4YSvDgRg,K1r1fGmCbrmC_V6Aj22Zew,4.0,1,0,1,"This place has been here forever, well, over a decade. So special lady friend came back from her business trip to TX and she was telling about this place she ate at. Which made me think I could do that. So I pulled out  my panini press and gave it a once over and then thought, next step bread. The next day we went to lunch at sushi on oracle where special lady friend reminded me we should get some bread. My first thought was Byond Bread is just up the road... then I thought NO lets see what the Village Bakehouse is making these days. I will confess I used to come there in high school because a friend worked there and well you know how that goes. Sadly I must say I kind of stopped going regularly. But they are every bit as good as I remember. I got a mini ciabatta which was big enough for two big sized sandwiches for $1.2 and it was good and paninied up real nice. I think when I need bread and I am on that side of town I will pop in.

 Also if you buy bread at sprouts, walmart, or trader joes (all with in walking distance) you should be a shamed of yourselves. You are doing your self a great disservice. better tasting, fresher, more varieties, and locally owned... seriously, There is no reason to buy from the other places, spend 5 min to get the good stuff.",2013-07-19 15:21:30,Village Bakehouse,Tucson,AZ,4.0,296,"Bakeries, Restaurants, Food, Breakfast & Brunch, Sandwiches",92,3.17,2
TVcRhT7rCuLWGrH5j0f_7w,Luqzz9rFXBlKrPGTTJMKkA,AEOd0wRdjeLIXb1usSp9hg,5.0,3,0,0,"Probably the most authentic Chinese type food in Tucson. The place is nice and very clean. The food is great! Try the Kung fu beef noodles, yes it is in on the oily side, but that's from the chili oil that they use ( which is awesome). Also definitely try their version of the beef burrito, I used to eat these a lot when I was child. Then top it off with nice milk tea!",2014-10-14 17:29:34,Kung Fu Noodle,Tucson,AZ,4.0,217,"Restaurants, Dim Sum, Chinese, Cantonese, Noodles, Taiwanese, Szechuan",42,4.16,2
2vekpPatwG8Vc56_MWj7JQ,6F8iLERnejhYOh8rCho2GA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,1,0,1,holy cow! this is by far one of the best breakfast places I have EVER been to! Try the smokes french toast or the eggs benedict and go directly to heaven because its that good!,2014-10-29 19:49:28,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",17,4.22,1
Fx9s8-ArmjfabzzsjvwV2w,dWfAtxLIo5F_dzy-CaqbUA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,3,1,0,"Very cool branching spot and some really good food. I had the biscuits and gravy with a side of bacon and it was all amazing, especially the bacon. The bacon was unlike any I've had before and I'll definitely go back to get more.",2016-07-04 02:30:55,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",67,4.03,3
jR11TgT0XozszyDN43G-Dw,HIVd9EOOJTV22fqfv6wP1A,CR4JNMaB4FLBuqgyj79ZRQ,4.0,0,0,0,"This is the nicest Eegees I have been to in Tucson. Everyone who lives in Tucson knows that a cold Eegee slush is what they are famous for and helps locals get through the hellish summers. Their fries are touted as the best in town. I have had many of the subs off their menu and they are all fantastic. Last, the employees are always friendly and personable.",2013-01-06 17:35:45,eegee's,Tucson,AZ,3.0,35,"Restaurants, Fast Food, Food, Sandwiches, Desserts, Juice Bars & Smoothies",201,3.75,11
lpPpSut1gE5cqfyR9OhVmg,KTuTeu2MDxd93fIKq0ChHw,GlYN-RJyL_YwxIqsSDo1ag,4.0,0,0,0,"Mother Hubbard's has become sort of a Saturday morning ritual for me - I meet a friend to hike Tumamoc and then we indulge in specialty waffles, maple syrup and house made sausage. The food is delicious and the service is always fast and friendly.

I'd stay away from the biscuits and gravy - have tried both kinds and wasn't very impressed. Instead, try the green corn waffle or the potato waffle. Yeah, I said potato waffle - with chives and balsamic sauce. Yummmmm.",2013-11-15 20:07:30,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",10,3.92,1
LFlKzVmaLM_l37XoCXlU6g,bAP2g0spJ4GZp43EuLtA1g,STNGwWzdwhflVV1QRyg18g,1.0,1,0,0,"All I can say is what happened? We used to go to this place when it was located on Harrison and 22nd. They moved and we were really bummed. We have been dining here since they moved and it seems to have gone down hill. We thought it was just growing pains so we have over looked some things but last night was it for us. 

We ordered two appetizers ( Sw Potato Fries and Fried Zucchini) 
Grilled Chicken platter with side salad
Steak platter for husband
Hot tea and Iced tea

Appetizers never came out
Salads were served but were the very basic for 2.99 Iceberg Lettuce, a sliver or two of onion, tomato slice and a small little thing of ranch dressing. 
barely through my small dinner salad the plates with dinner came out and were delivered by our waitress as if they were coming in for a landing as she put them on the table without waiting for anyone to move a single plate that they were eating from. 
ice tea was not refilled, my hot tea was not refilled nor was i asked if I would like more hot water. 

I didn't eat much of my dinner but out waitress would not have noticed.We saw her plenty when we were between the salad and dinner but  we did not see her after plates were served. We waited and waited for a ticket , she looked our direction and could not tell we were ready to leave i guess so I flagged another waitress who noticed the uneaten meal and asked if I wanted a box. I told her no, the chicken was dry, veggies were drowned in butter and mushy. Just a check please. I also pointed out the appetizers were not delivered. Our waitress did come by with the check at last and offered free desert and did remove charges for my meal and appetizers which was fabulous. I would say I would give it another go but previous experiences combined with other reviews and our experience last night make this a NO GO for future outings. Off we go to find another favorite.  

Kickers was it wasn't that busy!!! hmmm....",2015-07-18 20:09:09,Great American Steakburger,Tucson,AZ,3.5,26,"Restaurants, Nightlife, Bars, Steakhouses, Burgers",115,3.58,4
todJiDpOZG5mCPXk3hws2g,9A0gSmACOZ4OuhNFsC518Q,7OrS8FzIChQmkVgTxOew6w,4.0,0,0,0,"We are not Arizona native, but this food was very tasty. This is not a fancy restaurant, however the wait staff was friendly, happy to explain and give it vice, and the food was good. I was happy with our experience.",2018-03-06 04:58:43,El Sur Restaurant,Tucson,AZ,4.5,28,"Restaurants, Mexican",97,3.45,2
jmcGGzGlnZZFcd2lEaxqgA,kBRkZ_9yZ6eYD6PVTMeVQQ,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,I have been here twice for Brunch both times and have not been disappointed yet. I had the Chef's omelette the first time and a great bloody Mary. The next time I had the duck confetti it was really good different but good.  We always leave with a pastry and they are amazing. Love Love Love this place I think I am heading there for lunch tomorrow.,2015-01-20 22:12:59,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",19,4.32,0
hAv_VyPdVQLZQ96rqEquhw,835Wc3qK6V7Ibrhe0M4IQA,QdQpt47Xg6GXZfJm-Kaebw,2.0,2,1,0,"We used to get pizza from her every couple of months. It was decent and we liked the flavored crust options. However, after our last visit we will not return. I ordered a pizza for pick up, picked it up and went in to work. (This is a job where my kids come with me) After my kids took their first bite they were complaining of the pizza being too spicy. The crust was red, which was really weird because I ordered the garlic crust. So I called to tell them that we didn't get what we ordered. The guy seemed to remember my pizza and said it was their sriracha crust. They offered to make me another pizza but I was at work and couldn't leave to go get it. The guy told me not to order that pizza if it was too hot for my kids and I explained to him I didn't order it and they messed up. After talking to the manager they said there was nothing they could do. Really? You guys didn't give me what I ordered. We won't return here for pizza again.",2015-08-21 00:27:34,Hungry Howie's Pizza,Tucson,AZ,3.5,47,"Restaurants, Food Delivery Services, Food, Pizza",55,3.8,1
YVlT_tyx1WukrqP1--3G0Q,ESA-zAEZP05eb6pUgd6XGg,bXjnfT69E8DJinX-ifOofA,5.0,0,0,0,"I just love this place, every time we are in Tucson we stop at this place even if we have to wait hours. Saturday nights wait can be up to an hour but it's so worth waiting for it.",2015-08-20 06:35:30,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",27,3.34,0
IUprqN0U7FSNIy6pPkAT-Q,izwIn8RPM3_Vpi_5SxlYLQ,sGy67CpJctjeCWClWqonjA,3.0,0,0,0,"The food is decent. Not great, not bad. Fairly priced. I also think they might be rationing napkins. The dining area and parking lot are not very fun. The drive thru line goes right through the middle of the parking lot. Waited 5 minutes to back out and leave. Seating is scarce and the lines to order and pick up might as well be sitting on your lap. I won't tell you not to go. You might like it. It just wasn't for me.",2016-04-24 01:56:40,Blake's Lotaburger,Tucson,AZ,3.0,225,"Hot Dogs, Burgers, Restaurants, Fast Food",2,3.5,0
0h-bRRDlgfYlWEYoqdP5MQ,ZMqUxQcooc7eUKpcydsqBA,GlYN-RJyL_YwxIqsSDo1ag,3.0,0,0,0,"Breakfast is okay, their kombucha is really good. The Mr and I had brunch here after spending the weekend at a nice resort. Found this place on Yelp after doing a search for, ""best breakfast The place looks like a whole in the wall in a modest shopping center. We both ordered the good green kombucha which was really good. It was refreshing and bubbly with a hint of sweetness that was satisfying. The service was great despite it being super busy. We both ordered the green corn waffles (about $6) and ordered them Pueblo Style (w/ 2 eggs and a meat) for an extra $6. The waffles tasted like corn bread and are pretty big. I gave it 3 stars because the food you get isn't worth the price. With so many places to try in Tucson, I'd go somewhere else next time.",2015-08-01 04:54:25,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",59,4.15,5
6XPJ26KnMS2-fmZ0sCcp5A,MfIJpD98FVmzHBuSQdUhqw,UCMSWPqzXjd7QHq7v8PJjQ,4.0,1,0,0,"Food was great very friendly staff, I celebrated my birthday with brunch there and I accidently left my birthday present there and when I called to see if they found it ""No one had seen it"". I thought that was a bit shady.  But other than that visit was great!",2017-08-13 13:55:16,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",2,2.5,1
eURldNqhESZNyzxce83bhg,7E5FN-KV_HAlUVtgcaTirQ,f82dhKNiUXsDVPMLqKYiIQ,4.0,0,0,0,"Had dinner there I got a chicken tikka masala, naan, and raita everything was awesome! Would definitely recommend!",2014-03-16 00:49:35,Sher-e-Punjab,Tucson,AZ,4.0,446,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",2,4.5,1
w6HOYQGGqqJTl7N7ZJNvOQ,f9_HE9BTrx3bjywdYew92g,0z-pNv_92L_-LiYV_XlcSw,4.0,1,0,0,"My husband and I were here for the second time this morning.  We have been impressed with the excellent service - attentive and pleasant, constant coffee refills.  The food is diner fare, so don't expect gourmet.  That said, the pancakes are very good, and my bacon omelette was chock-full of bacon, yum.  So nice to have Brawleys in our Tucson neighborhood.",2015-04-16 18:34:01,Brawley's Restaurant,Tucson,AZ,3.5,90,"Food, Do-It-Yourself Food, Breakfast & Brunch, Restaurants",32,3.84,0
cqR8Jp2XKnU6Yd-7xirSAQ,uQuSX9zETjCJK-JC1F3KGQ,jmwasbZfgj3honf79qKsnA,5.0,1,0,1,"When we travel from Phoenix, this is one of our first stops in Tucson. The tacos and burritos are delicious. The chips and salsa bar is a bonus. Love the atmosphere in the Tucson downtown area.",2018-08-25 04:04:31,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",27,5.0,0
4LuT9_uKT--jfsPPAYvXng,8LRqff_u-lHYjeg9sIDcUQ,wghnIlMb_i5U46HMBGx9ig,4.0,0,0,0,"I called in an order for pickup and for $30 got a lot of food. Order was accurate and ready right away. It wasn't the best Chinese food ever, but it wasn't bad. I'd definitely order again.",2017-11-08 07:48:23,China Dragon Restaurant,Tucson,AZ,3.0,23,"Restaurants, Chinese",7,3.67,0
8i_WIJz_BLrJFnEvoYRPxw,aEQuyCpJI2zvREhsDBWFHA,UCMSWPqzXjd7QHq7v8PJjQ,4.0,0,0,0,"This place is possibly the cutest brunch location that I have been to. I come specifically for their pastries (try their scones!) and tea. The wait is a bit of overkill, but sometimes it's well worth it. We had the steak breakfast sandwich and sweet potato hash. Both were extremely delicious! Note that the breakfast sandwich does come on a biscuit so it's a fork and knife dish. My only small confusion comes from the lack of uniform, which makes me weary about who is a server and who's not.",2015-08-08 16:50:52,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",3,3.67,0
V0xVveZt-XmIrC_FZNaxEA,tqDxGR6FRIGcnIhpA8e4_Q,f82dhKNiUXsDVPMLqKYiIQ,4.0,0,0,0,"Well I hate to knock off one star, but the last few times we've been here the service hasn't been that great.  Service was never that good to begin with but the last few times we've visited it's been even worse... so knocking off a star for that.

Otherwise the food, ambiance, and prices are still great.

We'll still keep eating here and do recommend the place-- just know that the service is probably going to be kind of bad.",2015-02-04 12:59:16,Sher-e-Punjab,Tucson,AZ,4.0,446,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",372,3.35,8
CDpoZ2_rCZVyttMlX1EotA,63T-kzlVvcUsq5bVaIiudA,lhsQkb5nhf-Kd5OvgB9MNg,1.0,0,0,0,"The sushi is good and I have no complaints!
But, I tried the Beef Teriyaki and it made me SO SICK!!!!!! You've been warned.......",2013-10-30 01:53:45,Sachiko Sushi,Tucson,AZ,3.5,191,"Japanese, Restaurants, Sushi Bars",68,4.1,1
25K-s3f7oivd2ak8nEu0SQ,g4Jp_dzh4RdnNeHJJkNttA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,1,"Thank you, Yelp for recommending this gem for Valenrine's Bloody Mary's. We tried it out on Saturday for lunch. Waited an hour to get a table on a beautiful day and the wait was worth every minute   Looked at the menu and knew, before tasting, it would be a new favorite. Read all the reviews for descriptions of the various amazing dishes.  The f is fun and helpful and obviously  proud to work there.   Imaginative and creative and delicious.",2016-02-14 15:04:53,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",8,4.63,1
9wtIqAfdQZ1zsZmKHdmHwA,B4pwLYorAfqA42tTJiIUDA,jmwasbZfgj3honf79qKsnA,4.0,0,0,0,"Good food and good prices. I like the Carne Asada tacos. The endless chips and salsa bar was my favorite part. Oh! And if you like margaritas, you must try the hibiscus margarita! It's amazing!",2016-03-09 18:50:20,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",27,3.54,0
